,label,message
2962,0,I am doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got about 7 n half pages..
2963,0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
2964,0,You do not know you jabo me abi.
2965,1,"Do you ever notice that when you are driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
2966,0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
2967,0,"Are you being good, baby? :)"
2968,0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
2969,0,"Mostly sports type..lyk footbl,crckt.."
2970,0,Ma head dey swell oh. Thanks for making my day
2971,0,YOU should make a fb list
2972,0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 did not move... He said:""if it is made by my students,this will not even start........ Datz confidence.."
2973,0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
2974,0,Happy New Year Princess!
2975,0,"I will text carlos and let you know, hang on"
2976,0,"Do not worry, * is easy once have ingredients!"
2977,0,I love you 2 my little pocy bell I am sorry but I love you
2978,0,"Ok omw now, you at castor?"
2979,0,Yar lor... Keep raining non stop... Or you wan 2 go elsewhere?
2980,1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
2981,0,What you mean you almost done? Done wif sleeping? But i tot you going to take a nap.. Yup i send her liao so i am picking her up at ard 4 smth lor..
2982,0,"7 wonders in My WORLD 7th You 6th You Are style 5th You Are smile 4th You Are Personality 3rd You Are Nature 2nd You Are SMS and 1st ""You Are Lovely Friendship""... good morning dear"
2983,0,"Tonight? Yeah, I would be down for that"
2984,0,What should i eat fo lunch senor
2985,0,"He said that he had a right giggle when he saw you again! You would possibly be the first person2die from NVQ, but think how much you could for! "
2986,0,No break time one... How... I come out n get my stuff fr ü?
2987,1,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
2988,0,"I am there and I can see you, but you cannot see me ? Maybe you should reboot ym ? I seen the buzz"
2989,0,Do you still have the grinder?
2990,1,No 1 POLYPHONIC tone 4 you are mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell you are friends. 150p/tone. 16 reply HL 4info
2991,0,"Love is not a decision, it is a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
2992,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
2993,0,K.i did't see you.:)k:)where are you now?
2994,0,So i am doing a list of buyers.
2995,0,"No idea, I guess we will work that out an hour after we are supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
2996,0,Mm not entirely sure i understood that text but hey. Ho. Which weekend?
2997,0,They released vday shirts and when you put it on it makes your bottom half naked instead of those white underwear.
2998,0,Don know..he is watching film in computer..
2999,0,No before Thursday
3000,0,"Oh, then your phone phoned me but it disconnected"
3001,0,Id onluy matters when getting on from offcampus
3002,1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
3003,0,"Excellent, I will see what riley's plans are"
3004,0,I will see in half an hour
3005,1,"You have won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
3006,0,Ew are you one of them?
3007,0,Also hi wesley how've you been
3008,0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
3009,1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
3010,1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
3011,0,Imagine Life WITHOUT ME... see.. How fast you are searching me?Do not worry.. l'm always there To disturb YOU.. Goodnoon..:)
3012,0,"Hm good morning, headache anyone? :-)"
3013,0,Yeah no probs - last night is obviously catching up with you... Speak soon 
3014,1,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This message is free
3015,0,I might go 2 sch. Yar at e salon now v boring.
3016,0, &lt;#&gt;  mins but i had to stop somewhere first.
3017,0,"&lt;#&gt;  is fast approaching. So, Wish you a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 YOU. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING YOU ALL THESE...your's Raj"
3018,0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
3019,0,I did not get the second half of that message
3020,0,Wat time do you wan 2 meet me later?
3021,0,I thank you so much for all you do with selflessness. I love you plenty.
3022,0,Am in film ill call you later.
3023,0,How dare you change my ring
3024,0,You are a very very very very bad girl. Or lady.
3025,0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
3026,0,"What part of ""do not initiate"" do not you understand"
3027,0,I finished my lunch already. YOU wake up already?
3028,0,You still at the game?
3029,0,You have got tallent but you are wasting.
3030,0,What is your record for one night? :)
3031,0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
3032,0, going to let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
3033,0,Jokin only lar... :-) depends on which phone my father can get lor...
3034,0,"Aight, let me know what is up"
3035,0,Get ready for  &lt;#&gt;  inches of pleasure...
3036,0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
3037,0,;-) ok. I feel like john lennon.
3038,0,Cos darren say ü considering mah so i ask ü...
3039,0,You are not bothering me but you have to trust my answers. Pls.
3040,0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
3041,0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r you clearing my beautiful footprints? Waves replied: A fox was following you are footprints to catch you! that is y i cleared it off:) frndsship never let us you dwn :-) GUD nyt..
3042,0,Aight what time you want me to come up?
3043,0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Do not you wish to come to me on your own anymore?
3044,0,Your bill at 3 is £33.65 so that is not bad!
3045,0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
3046,0,"Hello, yeah i have just got out of the bath and need to do my hair so i will come up when i am done, yeah?"
3047,0,So how is the weather over there?
3048,0,"Ok. Not much to do here though. H&M Friday, cannot wait. Do Not Know wot the hell i am going to do for another 3 weeks! Become a slob- oh wait, already done that! "
3049,0,Die... Now i have e toot fringe again...
3050,0,Lol they do not know about my awesome phone. I could click delete right now if I want.
3051,0,Ok
3052,0,"Awesome question with a cute answer: Someone asked a boy ""how is you are life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
3053,0,Please leave this topic..sorry for telling that..
3054,0,Pls send me the correct name da.
3055,0,What happened to our yo date?
3056,1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
3057,0,Webpage s not available!
3058,0,Just woke up. Yeesh its late. But I did not fall asleep til &lt;#&gt; am :/
3059,1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
3060,0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
3061,0,K..k...from tomorrow onwards started ah?
3062,0,What you talking bout early morning? It is almost noon where your at!
3063,0,Fine. Do you remember me.
3064,1,"Hi babe its Jordan, how r you? I Am home from abroad and lonely, text me back if you want to chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
3065,0,Ok. How many should i buy.
3066,0,"Sounds good, keep me posted"
3067,1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
3068,0,Ok. So april. Cannot wait
3069,0,Boy you best get yo ass out here quick
3070,0,Ay wana meet on sat?ü wkg on sat?
3071,0,I am now but have to wait till 2 for the bus to pick me.
3072,0,Apart from the one i told you about yesterday?
3073,0,Ok lor... But buy wat?
3074,0,Somebody should go to andros and steal ice
3075,0,Don know. I did't message him recently.
3076,0,Take us out shopping and Mark will distract Isaiah.=D
3077,0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
3078,0,There is no sense in my foot and penis.
3079,0,Okay but i thought you were the expert
3080,0,*deep sigh* ... I miss you :-( ... I am really surprised you have not gone to the net cafe yet to get to me ... Do not you miss me?
3081,0,S.s:)i thinl role is like sachin.just standing. Others have to hit.
3082,0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
3083,0,"And very importantly, all we discuss is between you and i only."
3084,0,K..k:)how about your training process?
3085,0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth you wan 2 send me there or wat?
3086,0,In da car park 
3087,0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
3088,0,So i asked how is anthony. Dad. And your bf
3089,0,"'Wnevr i wana fal in love vth my books, My bed fals in love vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
3090,0,What Today-sunday..sunday is holiday..so no work..
3091,0,Am going to take bath ill place the key in window:-)
3092,1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
3093,0,"Dear, take care. I am just reaching home.love you a lot."
3094,0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
3095,0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
3096,0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they do not ignore that.
3097,0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
3098,0,"Yo, you at jp and hungry like a mofo?"
3099,0,This is all just creepy and crazy to me.
3100,0,Ok... I din get you are message...
3101,0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
3102,0,Pathaya enketa maraikara pa'
3103,0,Even if he my friend he is a priest call him now
3104,0,"YOU so lousy, run already come back then half dead... Hee..."
3105,0,That is y i said it is bad dat all e gals know you... Wat you doing now?
3106,0,Or remind me in a few hrs.
3107,0,"I had been hoping i would not have to send you this message. My rent is due and i do not have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
3108,0,Hi. Happy New Year. I do not mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
